timestamp,frame_idx,lm0_x,lm0_y,lm0_z,lm0_v,lm1_x,lm1_y,lm1_z,lm1_v,lm2_x,lm2_y,lm2_z,lm2_v,lm3_x,lm3_y,lm3_z,lm3_v,lm4_x,lm4_y,lm4_z,lm4_v,lm5_x,lm5_y,lm5_z,lm5_v,lm6_x,lm6_y,lm6_z,lm6_v,lm7_x,lm7_y,lm7_z,lm7_v,lm8_x,lm8_y,lm8_z,lm8_v,lm9_x,lm9_y,lm9_z,lm9_v,lm10_x,lm10_y,lm10_z,lm10_v,lm11_x,lm11_y,lm11_z,lm11_v,lm12_x,lm12_y,lm12_z,lm12_v,lm13_x,lm13_y,lm13_z,lm13_v,lm14_x,lm14_y,lm14_z,lm14_v,lm15_x,lm15_y,lm15_z,lm15_v,lm16_x,lm16_y,lm16_z,lm16_v,lm17_x,lm17_y,lm17_z,lm17_v,lm18_x,lm18_y,lm18_z,lm18_v,lm19_x,lm19_y,lm19_z,lm19_v,lm20_x,lm20_y,lm20_z,lm20_v,lm21_x,lm21_y,lm21_z,lm21_v,lm22_x,lm22_y,lm22_z,lm22_v,lm23_x,lm23_y,lm23_z,lm23_v,lm24_x,lm24_y,lm24_z,lm24_v,lm25_x,lm25_y,lm25_z,lm25_v,lm26_x,lm26_y,lm26_z,lm26_v,lm27_x,lm27_y,lm27_z,lm27_v,lm28_x,lm28_y,lm28_z,lm28_v,lm29_x,lm29_y,lm29_z,lm29_v,lm30_x,lm30_y,lm30_z,lm30_v,lm31_x,lm31_y,lm31_z,lm31_v,lm32_x,lm32_y,lm32_z,lm32_v,label
2025-11-11T06:34:43.336966Z,0,0.5384633541107178,0.021822094917297363,-0.7806409001350403,0.9976021647453308,0.5499091148376465,0.0010544061660766602,-0.7597119808197021,0.9915695786476135,0.5574812889099121,0.003167569637298584,-0.7598934173583984,0.9917628765106201,0.5646670460700989,0.00580066442489624,-0.760133683681488,0.9922742247581482,0.5263595581054688,0.0009254217147827148,-0.7557673454284668,0.9903653264045715,0.5185875296592712,0.0031633973121643066,-0.7558903098106384,0.989449143409729,0.5112674832344055,0.005784511566162109,-0.7561582326889038,0.9878851771354675,0.5710284113883972,0.020066142082214355,-0.5679589509963989,0.992057740688324,0.4990367889404297,0.020687878131866455,-0.5456698536872864,0.9814398884773254,0.5520827174186707,0.049072470515966415,-0.7028697729110718,0.999121367931366,0.5213379859924316,0.0512639619410038,-0.6969007849693298,0.9983097314834595,0.6513117551803589,0.1534930169582367,-0.4278448224067688,0.9998601675033569,0.4287172853946686,0.1852809488773346,-0.3590177893638611,0.9992852807044983,0.6979328393936157,0.40253302454948425,-0.3255852460861206,0.9913120865821838,0.40064921975135803,0.4299283027648926,-0.24400825798511505,0.9359123706817627,0.718624472618103,0.673963189125061,-0.43147748708724976,0.9278698563575745,0.3813410997390747,0.6574960350990295,-0.3576014041900635,0.7421346306800842,0.7255674600601196,0.7339485883712769,-0.4808434545993805,0.855023980140686,0.3686954081058502,0.7265862822532654,-0.38983941078186035,0.6421146988868713,0.7049424648284912,0.7423288822174072,-0.5365309715270996,0.8704054355621338,0.38423365354537964,0.7335847616195679,-0.47291484475135803,0.6698819398880005,0.7002785801887512,0.7158944010734558,-0.45294564962387085,0.8718900680541992,0.39253658056259155,0.7057926058769226,-0.3914605975151062,0.6624066829681396,0.609605610370636,0.5710743069648743,-0.037611447274684906,0.9958333969116211,0.4767267107963562,0.5803439617156982,0.03789238631725311,0.9909442663192749,0.5996043086051941,0.8919819593429565,-0.1465211808681488,0.7550329566001892,0.48632463812828064,0.8724702000617981,0.12978217005729675,0.5912708044052124,0.6049708127975464,1.1255195140838623,0.3142426311969757,0.4109303057193756,0.49574822187423706,1.0842704772949219,0.6456462144851685,0.3381522595882416,0.601576030254364,1.1560263633728027,0.3458010256290436,0.21872380375862122,0.5046170353889465,1.113910436630249,0.6889427304267883,0.3247901201248169,0.6148548722267151,1.223059892654419,0.10850758850574493,0.24081410467624664,0.4786992073059082,1.1810543537139893,0.4572070240974426,0.2992076873779297,walking
2025-11-11T06:34:43.468116Z,1,0.5389819145202637,0.019594939425587654,-0.6782530546188354,0.9976260662078857,0.5501499176025391,-0.0015325946733355522,-0.6581739783287048,0.9917267560958862,0.5577225089073181,0.00048279273323714733,-0.6583445072174072,0.9919098615646362,0.5649340748786926,0.0029312041588127613,-0.658581018447876,0.9924390316009521,0.526649534702301,-0.002153452718630433,-0.6557248830795288,0.9906005859375,0.5188733339309692,-0.00017430295702069998,-0.6558434963226318,0.989712655544281,0.5115178823471069,0.0023001362569630146,-0.6561176776885986,0.9882341623306274,0.571401834487915,0.017823152244091034,-0.4766142964363098,0.9921935200691223,0.49921971559524536,0.01829412207007408,-0.46147340536117554,0.9820307493209839,0.5530105829238892,0.04796111211180687,-0.604135274887085,0.9991248846054077,0.5223761200904846,0.049800120294094086,-0.6002434492111206,0.99833083152771,0.6519965529441833,0.15346848964691162,-0.34338927268981934,0.9998558163642883,0.42888692021369934,0.1841048002243042,-0.30174994468688965,0.9992963671684265,0.6983683705329895,0.40358757972717285,-0.2233423888683319,0.991240382194519,0.4007628560066223,0.42994630336761475,-0.1782090961933136,0.9375250339508057,0.7178170680999756,0.6745031476020813,-0.3144867420196533,0.9294484853744507,0.38124051690101624,0.6591273546218872,-0.2605360746383667,0.7500424385070801,0.7248358726501465,0.7370575666427612,-0.3556322455406189,0.858267605304718,0.36840665340423584,0.7273738384246826,-0.28545045852661133,0.6515717506408691,0.7048547267913818,0.7432133555412292,-0.408915251493454,0.8733083009719849,0.38411861658096313,0.7343926429748535,-0.3645758628845215,0.6788721084594727,0.6998398303985596,0.7170168161392212,-0.33415699005126953,0.8748170137405396,0.39248859882354736,0.7074108123779297,-0.29201740026474,0.6716329455375671,0.6095666885375977,0.5862852334976196,-0.02459968440234661,0.9958599805831909,0.47558268904685974,0.5911323428153992,0.024789463728666306,0.9911393523216248,0.603484034538269,0.91957688331604,-0.15392683446407318,0.7419700622558594,0.485198438167572,0.901633620262146,0.0647057369351387,0.5856840014457703,0.6061877012252808,1.1532535552978516,0.3046776056289673,0.39454415440559387,0.4929754137992859,1.1197320222854614,0.5307348370552063,0.3266827464103699,0.6029341220855713,1.183035135269165,0.3375318646430969,0.21068650484085083,0.5003654956817627,1.1507384777069092,0.5699835419654846,0.3127184212207794,0.614861249923706,1.2559871673583984,0.11071798205375671,0.23101288080215454,0.478937566280365,1.2188633680343628,0.3444141149520874,0.2880803346633911,walking
2025-11-11T06:34:43.499248Z,2,0.5399429798126221,0.016239749267697334,-0.6173903346061707,0.9976584911346436,0.5507294535636902,-0.004835169296711683,-0.5981214642524719,0.9918947219848633,0.5582828521728516,-0.00272536207921803,-0.598285436630249,0.992067813873291,0.5655007362365723,-0.00023059097293298692,-0.5985238552093506,0.9926076531410217,0.5274178981781006,-0.005958367604762316,-0.596615731716156,0.990851640701294,0.5196729898452759,-0.0040946239605546,-0.5967289805412292,0.989997148513794,0.5122717022895813,-0.001591606647707522,-0.5970080494880676,0.9886035919189453,0.5720145106315613,0.015935270115733147,-0.4246770441532135,0.9923318028450012,0.49964144825935364,0.016328396275639534,-0.4137772023677826,0.9826545119285583,0.5541362166404724,0.0456632561981678,-0.5462712645530701,0.9991313815116882,0.5238886475563049,0.04755214974284172,-0.5436164140701294,0.9983599781990051,0.6526232361793518,0.15350452065467834,-0.2980099320411682,0.9998509287834167,0.4289543628692627,0.18329747021198273,-0.2742079198360443,0.9993101954460144,0.698523998260498,0.4045511782169342,-0.17253945767879486,0.9909846186637878,0.4008679687976837,0.43026092648506165,-0.1535850614309311,0.9392181038856506,0.7164645791053772,0.6746967434883118,-0.25100043416023254,0.9301666617393494,0.3809775114059448,0.6628971099853516,-0.2200750857591629,0.7578133940696716,0.7240195274353027,0.7387733459472656,-0.2876500189304352,0.8602824807167053,0.36765995621681213,0.7311976552009583,-0.24230843782424927,0.6611083149909973,0.7046417593955994,0.7437430024147034,-0.3387255370616913,0.8750615119934082,0.38407102227211,0.7377611994743347,-0.3187474310398102,0.6878183484077454,0.6990900635719299,0.7177483439445496,-0.26951864361763,0.8767215609550476,0.3924877643585205,0.7119492888450623,-0.25015130639076233,0.6808134913444519,0.6089715957641602,0.5951935648918152,-0.016430430114269257,0.9959178566932678,0.47391557693481445,0.597782552242279,0.01655855029821396,0.9913652539253235,0.6060405373573303,0.9365250468254089,-0.1598924845457077,0.7309017181396484,0.4845602512359619,0.9188959002494812,0.030524199828505516,0.582037091255188,0.6070736646652222,1.1709827184677124,0.28939536213874817,0.37938573956489563,0.49069586396217346,1.1391092538833618,0.4815307557582855,0.31568506360054016,0.6040024161338806,1.2002266645431519,0.32222476601600647,0.20317988097667694,0.49704301357269287,1.169701099395752,0.5200566649436951,0.30102071166038513,0.6148520708084106,1.2771505117416382,0.10781631618738174,0.2219657152891159,0.47909125685691833,1.2403403520584106,0.3032061755657196,0.2775162160396576,walking
2025-11-11T06:34:43.525252Z,3,0.5414819717407227,0.012186338193714619,-0.5318921208381653,0.9977164268493652,0.55165034532547,-0.009476796723902225,-0.513631284236908,0.9922164082527161,0.559181809425354,-0.0074840448796749115,-0.5137878656387329,0.992365300655365,0.5664087533950806,-0.005210971459746361,-0.5140283703804016,0.9929326176643372,0.5284806489944458,-0.011095757596194744,-0.5131234526634216,0.9913308620452881,0.5207073092460632,-0.009537347592413425,-0.513231098651886,0.9905325770378113,0.5131949186325073,-0.007212444674223661,-0.5135260224342346,0.9893085360527039,0.5729569792747498,0.012151817791163921,-0.34852567315101624,0.9925894737243652,0.5001320242881775,0.01261220034211874,-0.3421439230442047,0.9838387966156006,0.5558610558509827,0.04283355548977852,-0.46354782581329346,0.9991428256034851,0.5259751677513123,0.04485221579670906,-0.4622291624546051,0.9984129071235657,0.6539637446403503,0.1535291224718094,-0.22671633958816528,0.9998419880867004,0.4290793240070343,0.18156634271144867,-0.22856278717517853,0.9993368983268738,0.6988797783851624,0.40706905722618103,-0.08972480893135071,0.9905893206596375,0.401010125875473,0.43076303601264954,-0.1077096089720726,0.9425517916679382,0.714453399181366,0.675800085067749,-0.15566827356815338,0.9323483109474182,0.3807298243045807,0.6672428250312805,-0.15169407427310944,0.7737317681312561,0.7226707339286804,0.743128776550293,-0.18686924874782562,0.8653788566589355,0.36657729744911194,0.7357504963874817,-0.16988880932331085,0.6807374358177185,0.704291045665741,0.7457502484321594,-0.23577798902988434,0.8795650005340576,0.3839816749095917,0.7418411374092102,-0.24342036247253418,0.7062705159187317,0.6979765892028809,0.7206816077232361,-0.17278964817523956,0.8814127445220947,0.39254793524742126,0.7174339294433594,-0.17997467517852783,0.6997446417808533,0.6083757281303406,0.6121469140052795,-0.0023749994579702616,0.9960486888885498,0.47156205773353577,0.6112698912620544,0.0024262575898319483,0.9918355941772461,0.6112462878227234,0.965440034866333,-0.1684834510087967,0.7091584205627441,0.4834243059158325,0.9498798251152039,-0.025783339515328407,0.5742745399475098,0.6100267767906189,1.2028648853302002,0.2748931348323822,0.34933042526245117,0.48680904507637024,1.175958514213562,0.40406858921051025,0.29351434111595154,0.6073760390281677,1.2316211462020874,0.30627143383026123,0.18835610151290894,0.49124523997306824,1.206795334815979,0.44177427887916565,0.27777886390686035,0.6154798865318298,1.3144034147262573,0.11243899911642075,0.2040780931711197,0.47973617911338806,1.279985785484314,0.23420147597789764,0.2563638985157013,walking
2025-11-11T06:34:43.549912Z,4,0.5430795550346375,0.009680855087935925,-0.5331908464431763,0.9976778030395508,0.5528643727302551,-0.012753505259752274,-0.5159958004951477,0.9922943115234375,0.5603860020637512,-0.010917606763541698,-0.5161568522453308,0.992398738861084,0.5676009058952332,-0.008844267576932907,-0.5164063572883606,0.9930347800254822,0.5296617150306702,-0.014491043984889984,-0.5144801735877991,0.9916124939918518,0.5217832326889038,-0.013173084706068039,-0.5145840644836426,0.9908396601676941,0.5141001343727112,-0.011088288389146328,-0.5148821473121643,0.9897911548614502,0.5742372870445251,0.008960321545600891,-0.35149797797203064,0.992605984210968,0.5005685687065125,0.009212582372128963,-0.34072554111480713,0.9847273826599121,0.5573208928108215,0.040728770196437836,-0.4646688401699066,0.9991068243980408,0.5277711749076843,0.043083008378744125,-0.4620572328567505,0.998412549495697,0.6551221013069153,0.15355338156223297,-0.22936172783374786,0.9998181462287903,0.429100900888443,0.17933641374111176,-0.22335714101791382,0.9993569254875183,0.6989898681640625,0.40883418917655945,-0.08901337534189224,0.9898724555969238,0.4012537896633148,0.4297504425048828,-0.1012207642197609,0.9450077414512634,0.7129563689231873,0.6749966144561768,-0.1469133347272873,0.9319913387298584,0.38137832283973694,0.6651223301887512,-0.14656461775302887,0.7857769131660461,0.7213823199272156,0.7452366948127747,-0.17628376185894012,0.8666443824768066,0.36670243740081787,0.7362337112426758,-0.16486042737960815,0.6956305503845215,0.7039980888366699,0.7471393942832947,-0.22597140073776245,0.8805103898048401,0.38414981961250305,0.741779088973999,-0.23674996197223663,0.7202126979827881,0.6971452832221985,0.7227701544761658,-0.1640043705701828,0.8828056454658508,0.39278948307037354,0.7162202000617981,-0.17431847751140594,0.7141041159629822,0.6081063151359558,0.6176924109458923,0.0009024904575198889,0.9960262179374695,0.4698772430419922,0.6168616414070129,-0.0008502582204528153,0.9921280741691589,0.6139420866966248,0.9725186228752136,-0.15992961823940277,0.6867378354072571,0.482949823141098,0.9581229090690613,-0.022437630221247673,0.5675816535949707,0.6134465336799622,1.2162712812423706,0.2693500220775604,0.3215506374835968,0.4849512279033661,1.1895016431808472,0.40507999062538147,0.273349404335022,0.6107940673828125,1.2463129758834839,0.2992244064807892,0.17492620646953583,0.48868075013160706,1.220927357673645,0.44208383560180664,0.25708410143852234,0.618519127368927,1.3276549577713013,0.11516698449850082,0.18764348328113556,0.4803227186203003,1.2940621376037598,0.234178826212883,0.23693566024303436,walking
2025-11-11T06:34:43.577297Z,5,0.5437928438186646,0.008520456962287426,-0.5253642201423645,0.9975830912590027,0.5534892678260803,-0.01394022349268198,-0.5095980763435364,0.992218554019928,0.5609854459762573,-0.012296524830162525,-0.5097566246986389,0.9922804832458496,0.5681560635566711,-0.010429371148347855,-0.5100007057189941,0.9930025935173035,0.530162513256073,-0.015443558804690838,-0.5065954327583313,0.9917498230934143,0.5221469402313232,-0.01428497489541769,-0.5066936612129211,0.9909941554069519,0.514332115650177,-0.012491109780967236,-0.5070053339004517,0.9901156425476074,0.574958860874176,0.007041818927973509,-0.3494056463241577,0.992445707321167,0.5006440281867981,0.0070546758361160755,-0.33196398615837097,0.985381543636322,0.5579226613044739,0.039510276168584824,-0.4582459032535553,0.9990379214286804,0.5283485651016235,0.04215627536177635,-0.4536886215209961,0.9983637928962708,0.6558676958084106,0.1532265543937683,-0.22786922752857208,0.9997900128364563,0.4291137158870697,0.17712242901325226,-0.21572613716125488,0.9993707537651062,0.6988506317138672,0.40972617268562317,-0.08805651217699051,0.9890956878662109,0.40142321586608887,0.4284498691558838,-0.09366083145141602,0.9470319747924805,0.7125726342201233,0.674351692199707,-0.14416195452213287,0.9313929677009583,0.38189682364463806,0.6612505912780762,-0.13909496366977692,0.7966851592063904,0.7206392288208008,0.7473950982093811,-0.1733115315437317,0.8673408031463623,0.36634206771850586,0.734760046005249,-0.156899094581604,0.7091625332832336,0.7039155960083008,0.7489126324653625,-0.22326980531215668,0.8809441924095154,0.38374659419059753,0.7398285865783691,-0.22973816096782684,0.7329273223876953,0.6969215273857117,0.7248905301094055,-0.16127927601337433,0.8836245536804199,0.3926793336868286,0.7124021053314209,-0.16727669537067413,0.7271931171417236,0.6084146499633789,0.6204796433448792,0.0011565565364435315,0.9959810376167297,0.469081312417984,0.6206946969032288,-0.0010722203878685832,0.9923761487007141,0.6155986785888672,0.9747839570045471,-0.15611080825328827,0.6630107760429382,0.4824129641056061,0.9626348614692688,-0.0075880493968725204,0.5569496750831604,0.6165739893913269,1.2263388633728027,0.26490113139152527,0.2955133616924286,0.4840848743915558,1.2001442909240723,0.4157799184322357,0.2541825473308563,0.6138269305229187,1.2576398849487305,0.2939464747905731,0.16239053010940552,0.48747873306274414,1.2329096794128418,0.4520377814769745,0.23777109384536743,0.621407687664032,1.3366624116897583,0.10591714829206467,0.17233441770076752,0.480887770652771,1.3044793605804443,0.23777198791503906,0.21861086785793304,walking
2025-11-11T06:34:43.604082Z,6,0.5441424250602722,0.0069393590092659,-0.5239413380622864,0.9974815249443054,0.553898811340332,-0.015098032541573048,-0.5081174969673157,0.9921202063560486,0.5613455772399902,-0.01346462219953537,-0.5082705020904541,0.9921362400054932,0.5684635639190674,-0.01156840194016695,-0.5085012912750244,0.9929397702217102,0.5305866003036499,-0.016576595604419708,-0.5054504871368408,0.991858959197998,0.522469699382782,-0.015553399920463562,-0.5055515170097351,0.9911177754402161,0.5145304799079895,-0.013989858329296112,-0.5058661103248596,0.9903936982154846,0.575461208820343,0.006367901805788279,-0.3478894531726837,0.9922447800636292,0.5005779266357422,0.005156136117875576,-0.33228933811187744,0.9859573841094971,0.5582290291786194,0.0380464605987072,-0.4569931924343109,0.9989627003669739,0.5287118554115295,0.04072827473282814,-0.4529389441013336,0.9983088970184326,0.6561146974563599,0.15275944769382477,-0.22590623795986176,0.9997591972351074,0.429034948348999,0.17508982121944427,-0.21706505119800568,0.9993829727172852,0.6986576914787292,0.40959060192108154,-0.08452620357275009,0.9883596301078796,0.4014807641506195,0.42721953988075256,-0.09585961699485779,0.948935329914093,0.7125895619392395,0.6737918257713318,-0.1390707641839981,0.9305117726325989,0.38231873512268066,0.6573825478553772,-0.1432316154241562,0.8062400817871094,0.7201587557792664,0.7490260601043701,-0.16738520562648773,0.8672868609428406,0.3659239709377289,0.7329401969909668,-0.1611466407775879,0.7209941744804382,0.7040039896965027,0.750497579574585,-0.21795956790447235,0.8807060718536377,0.3829641044139862,0.737586498260498,-0.2342691421508789,0.7440505623817444,0.6969683766365051,0.726459801197052,-0.15651553869247437,0.8838227391242981,0.3922390937805176,0.7083215713500977,-0.17165713012218475,0.7386582493782043,0.6086447238922119,0.6211485862731934,0.002531160367652774,0.995901882648468,0.4681408405303955,0.6227561831474304,-0.0024084702599793673,0.9925711750984192,0.6160893440246582,0.9761648178100586,-0.1471298485994339,0.6376959681510925,0.48198819160461426,0.9655205607414246,0.006619927007704973,0.5448748469352722,0.6186661124229431,1.2337384223937988,0.260202020406723,0.2713874280452728,0.4838158190250397,1.208426594734192,0.41269710659980774,0.23669441044330597,0.6153270602226257,1.266370415687561,0.29076293110847473,0.15095555782318115,0.48712125420570374,1.24258291721344,0.446692556142807,0.22029869258403778,0.6252427101135254,1.3424758911132812,0.09166833013296127,0.15825475752353668,0.48161888122558594,1.3126369714736938,0.22532200813293457,0.20184993743896484,walking
2025-11-11T06:34:43.631655Z,7,0.544073760509491,0.004302785266190767,-0.5002432465553284,0.9974782466888428,0.553855836391449,-0.017422931268811226,-0.483738511800766,0.9922574162483215,0.5612371563911438,-0.01570691354572773,-0.4838709533214569,0.9922454357147217,0.5683032870292664,-0.013681064359843731,-0.4840744435787201,0.9930770993232727,0.530701220035553,-0.018885403871536255,-0.48262545466423035,0.9921391606330872,0.522561252117157,-0.017918897792696953,-0.4827233850955963,0.9914367198944092,0.5145784020423889,-0.016461363062262535,-0.4830467700958252,0.9908367991447449,0.5753635764122009,0.005785656627267599,-0.32557496428489685,0.9922541975975037,0.5004466772079468,0.0027902235742658377,-0.316885381937027,0.9867064356803894,0.5581650733947754,0.03576891869306564,-0.4345693290233612,0.9989336133003235,0.5286814570426941,0.038442667573690414,-0.4325224459171295,0.9983055591583252,0.6560932993888855,0.15212489664554596,-0.20611655712127686,0.9997438788414001,0.42894265055656433,0.17390692234039307,-0.2173677235841751,0.9994019865989685,0.6985678672790527,0.40991321206092834,-0.06651099771261215,0.9880356788635254,0.40135106444358826,0.4277362525463104,-0.10557302832603455,0.951529324054718,0.712835967540741,0.6755558848381042,-0.12176810950040817,0.9320346713066101,0.3818187415599823,0.6593501567840576,-0.15083304047584534,0.8183032870292664,0.7201142311096191,0.7513702511787415,-0.1505470722913742,0.8704938888549805,0.3642474114894867,0.735650360584259,-0.1691223829984665,0.7362317442893982,0.7042010426521301,0.7526885867118835,-0.1997426599264145,0.8835179209709167,0.38170120120048523,0.7398581504821777,-0.2440335601568222,0.7583721280097961,0.6971540451049805,0.7290821671485901,-0.13903789222240448,0.8868777751922607,0.3914410173892975,0.711195170879364,-0.17983095347881317,0.75340336561203,0.6085889339447021,0.6244978308677673,0.0064064511097967625,0.9959960579872131,0.46712812781333923,0.6267598867416382,-0.006239683832973242,0.9929368495941162,0.6166538596153259,0.9823052883148193,-0.14615420997142792,0.6135390400886536,0.48165857791900635,0.9732850193977356,0.006778488401323557,0.530410885810852,0.6207306981086731,1.2454344034194946,0.2556585669517517,0.2487558126449585,0.4831204414367676,1.220887303352356,0.40699347853660583,0.21899569034576416,0.6171978712081909,1.278713345527649,0.2869328558444977,0.13993240892887115,0.4858703911304474,1.2556687593460083,0.4408555030822754,0.20272517204284668,0.6277510523796082,1.354659080505371,0.0798259973526001,0.14512823522090912,0.48236188292503357,1.3258215188980103,0.21738100051879883,0.1855251044034958,walking
2025-11-11T06:34:43.658605Z,8,0.5437855124473572,0.002189929597079754,-0.5096915364265442,0.9975124001502991,0.5538486838340759,-0.020865127444267273,-0.4914983808994293,0.992494523525238,0.5612398386001587,-0.019120974466204643,-0.49161195755004883,0.9924466609954834,0.5682980418205261,-0.017008230090141296,-0.4918012320995331,0.993288516998291,0.5306245684623718,-0.022327831014990807,-0.49137958884239197,0.9924929141998291,0.5224555134773254,-0.021482354030013084,-0.49147114157676697,0.9918209910392761,0.5144248008728027,-0.02018679864704609,-0.4917908012866974,0.9913293719291687,0.5754559636116028,0.004329326096922159,-0.32696476578712463,0.9923631548881531,0.5002743601799011,-0.001189940026961267,-0.3229341506958008,0.9874870181083679,0.5579213500022888,0.03388068079948425,-0.4421022832393646,0.9989304542541504,0.5283885598182678,0.03651018440723419,-0.44135794043540955,0.9983386993408203,0.6560788154602051,0.1514880657196045,-0.20718276500701904,0.9997348785400391,0.4286540448665619,0.17267723381519318,-0.22404110431671143,0.9994268417358398,0.6987255215644836,0.4105893671512604,-0.06727739423513412,0.988074004650116,0.40106692910194397,0.4284632205963135,-0.11723271012306213,0.9543023705482483,0.7130727767944336,0.6771295070648193,-0.12760095298290253,0.9344083666801453,0.38151630759239197,0.6608328819274902,-0.16949450969696045,0.8301917910575867,0.7201512455940247,0.7528523802757263,-0.15756192803382874,0.8747667670249939,0.363442063331604,0.73808354139328,-0.1895078420639038,0.7513810992240906,0.7045448422431946,0.7542760372161865,-0.20756857097148895,0.887336790561676,0.38086822628974915,0.7419864535331726,-0.2646907866001129,0.7726057171821594,0.6974418759346008,0.7313198447227478,-0.14537963271141052,0.8909559845924377,0.3908235728740692,0.713780403137207,-0.19875001907348633,0.768120288848877,0.6085370182991028,0.6271135210990906,0.008764293044805527,0.9960896968841553,0.46614870429039,0.6304814219474792,-0.008528940379619598,0.9932969212532043,0.6168850660324097,0.9847391247749329,-0.13230079412460327,0.5871013402938843,0.48165884613990784,0.977067768573761,0.008885116316378117,0.5137705206871033,0.6223611831665039,1.251776099205017,0.2690833806991577,0.227169930934906,0.4831705391407013,1.2301522493362427,0.40940308570861816,0.20152737200260162,0.6185986399650574,1.2862485647201538,0.3008880615234375,0.12922446429729462,0.48524022102355957,1.2658449411392212,0.4428689777851105,0.18589603900909424,0.6303900480270386,1.3606199026107788,0.0920674204826355,0.13267101347446442,0.48516932129859924,1.3355714082717896,0.21584753692150116,0.16980327665805817,walking
2025-11-11T06:34:43.684032Z,9,0.5432040691375732,4.4266227632761e-05,-0.5005419254302979,0.9975428581237793,0.5536762475967407,-0.024615218862891197,-0.48205292224884033,0.9927111268043518,0.5611846446990967,-0.022820541635155678,-0.48216375708580017,0.9926321506500244,0.5682827234268188,-0.02065235562622547,-0.4823478162288666,0.9934758543968201,0.5301088690757751,-0.02619977295398712,-0.48108407855033875,0.9928083419799805,0.5219370722770691,-0.02542012929916382,-0.4811549186706543,0.992163360118866,0.5139231085777283,-0.024189487099647522,-0.48147690296173096,0.9917662739753723,0.575681209564209,0.001985279843211174,-0.3180924355983734,0.9924597144126892,0.500154972076416,-0.004944275598973036,-0.3101048469543457,0.9881818294525146,0.5576621890068054,0.03219246119260788,-0.4335612952709198,0.9989294409751892,0.5279348492622375,0.034664593636989594,-0.4316520690917969,0.9983704090118408,0.6562134623527527,0.1509445458650589,-0.20271098613739014,0.9997305274009705,0.4284215271472931,0.1713821142911911,-0.21570809185504913,0.999452531337738,0.6988304257392883,0.41119059920310974,-0.06398611515760422,0.9881684184074402,0.4008047580718994,0.4291752874851227,-0.11633556336164474,0.9568536281585693,0.71331387758255,0.6778388619422913,-0.12560148537158966,0.9369736313819885,0.38119426369667053,0.6622805595397949,-0.1740380972623825,0.8413367867469788,0.7202321887016296,0.7531619668006897,-0.15653713047504425,0.8794159889221191,0.36266621947288513,0.7404177784919739,-0.19512732326984406,0.765784502029419,0.7051251530647278,0.7549285292625427,-0.2075568437576294,0.8915033340454102,0.3802209794521332,0.7442240715026855,-0.27066317200660706,0.786132276058197,0.6978707313537598,0.7323095202445984,-0.1439356952905655,0.8952900767326355,0.39030203223228455,0.7164895534515381,-0.20381881296634674,0.782134473323822,0.6085174679756165,0.6289865970611572,0.007891062647104263,0.9962058067321777,0.4652099609375,0.6330916881561279,-0.007605003658682108,0.9936597943305969,0.6169831156730652,0.984460175037384,-0.11998811364173889,0.5613176226615906,0.4816426932811737,0.9778266549110413,0.018224971368908882,0.4958744943141937,0.6232646107673645,1.2551621198654175,0.2889789342880249,0.20710943639278412,0.48396992683410645,1.2348628044128418,0.41895437240600586,0.18473529815673828,0.6195440292358398,1.2903167009353638,0.3213070333003998,0.11899266391992569,0.48538127541542053,1.271096110343933,0.4524640142917633,0.17007426917552948,0.631251871585846,1.3638302087783813,0.11218879371881485,0.12108129262924194,0.488417387008667,1.340322494506836,0.22376863658428192,0.1549580693244934,walking
